id_transacao,id_cliente,produto,categoria,data_pedido,qtd,valor_item,canal,segmento_cliente
3936,2745,Produto Iota,Linha_E,2024-03-26,4,152.43,Presencial,A
3936,2745,Produto Epsilon,Linha_C,2024-03-26,5,136.58,Presencial,A
3937,1591,Produto Gamma,Linha_B,2025-02-19,1,97.22,Telefone,B
3937,1591,Produto Kappa,Linha_E,2025-02-19,4,199.97,Telefone,B
3938,3570,Produto Beta,Linha_A,2024-01-24,4,231.43,Digital,A
3939,5008,Produto Alpha,Linha_A,2024-06-24,4,167.82,Digital,B
3939,5008,Produto Theta,Linha_D,2024-06-24,3,389.78,Digital,B
3939,5008,Produto Eta,Linha_D,2024-06-24,5,76.45,Digital,B
3939,5008,Produto Delta,Linha_B,2024-06-24,3,308.31,Digital,B
3940,5368,Produto Iota,Linha_E,2025-04-16,4,153.03,Digital,C
3940,5368,Produto Epsilon,Linha_C,2025-04-16,1,128.32,Digital,C
3941,3629,Produto Alpha,Linha_A,2024-06-27,5,199.87,Presencial,B
3941,3629,Produto Epsilon,Linha_C,2024-06-27,3,156.74,Presencial,B
3941,3629,Produto Eta,Linha_D,2024-06-27,4,76.92,Presencial,B
3942,1573,Produto Alpha,Linha_A,2025-04-27,1,174.59,Digital,B
3943,4101,Produto Alpha,Linha_A,2024-06-30,3,163.3,Digital,B
3943,4101,Produto Gamma,Linha_B,2024-06-30,3,105.08,Digital,B
3944,2861,Produto Alpha,Linha_A,2024-09-19,2,182.61,Presencial,A
3944,2861,Produto Beta,Linha_A,2024-09-19,2,247.55,Presencial,A
3944,2861,Produto Zeta,Linha_C,2024-09-19,4,306.88,Presencial,A
3945,3514,Produto Iota,Linha_E,2024-08-28,3,168.54,Presencial,C
3945,3514,Produto Epsilon,Linha_C,2024-08-28,5,145.92,Presencial,C
3945,3514,Produto Beta,Linha_A,2024-08-28,2,225.31,Presencial,C
3945,3514,Produto Theta,Linha_D,2024-08-28,3,390.41,Presencial,C
3946,2239,Produto Alpha,Linha_A,2024-03-07,2,170.26,Digital,B
3946,2239,Produto Beta,Linha_A,2024-03-07,2,222.27,Digital,B
3946,2239,Produto Theta,Linha_D,2024-03-07,1,423.27,Digital,B
3946,2239,Produto Delta,Linha_B,2024-03-07,4,294.91,Digital,B
3947,2855,Produto Zeta,Linha_C,2024-07-20,5,289.99,Telefone,C
3948,5597,Produto Alpha,Linha_A,2025-11-16,4,174.09,Digital,A
3948,5597,Produto Eta,Linha_D,2025-11-16,5,70.59,Digital,A
3948,5597,Produto Gamma,Linha_B,2025-11-16,3,102.63,Digital,A
3948,5597,Produto Zeta,Linha_C,2025-11-16,3,284.78,Digital,A
3949,3103,Produto Gamma,Linha_B,2025-02-23,5,100.04,Presencial,A
3949,3103,Produto Theta,Linha_D,2025-02-23,2,402.91,Presencial,A
3949,3103,Produto Zeta,Linha_C,2025-02-23,4,284.27,Presencial,A
3949,3103,Produto Alpha,Linha_A,2025-02-23,4,180.51,Presencial,A
3949,3103,Produto Delta,Linha_B,2025-02-23,5,352.38,Presencial,A
3950,5581,Produto Gamma,Linha_B,2024-04-14,5,93.34,Presencial,A
3950,5581,Produto Alpha,Linha_A,2024-04-14,4,197.25,Presencial,A
3950,5581,Produto Eta,Linha_D,2024-04-14,2,82.08,Presencial,A
3951,5441,Produto Gamma,Linha_B,2025-05-01,1,98.21,Presencial,A
3951,5441,Produto Iota,Linha_E,2025-05-01,1,147.5,Presencial,A
3951,5441,Produto Epsilon,Linha_C,2025-05-01,3,128.04,Presencial,A
3952,2000,Produto Gamma,Linha_B,2024-12-28,2,101.33,Digital,B
3952,2000,Produto Iota,Linha_E,2024-12-28,4,170.98,Digital,B
3952,2000,Produto Eta,Linha_D,2024-12-28,2,72.84,Digital,B
3953,1228,Produto Gamma,Linha_B,2025-05-17,3,102.11,Digital,B
3953,1228,Produto Epsilon,Linha_C,2025-05-17,5,144.82,Digital,B
3953,1228,Produto Eta,Linha_D,2025-05-17,1,70.14,Digital,B
3954,5378,Produto Zeta,Linha_C,2024-01-17,1,278.35,Digital,A
3955,4536,Produto Alpha,Linha_A,2024-03-10,1,201.41,Presencial,C
3955,4536,Produto Beta,Linha_A,2024-03-10,3,226.51,Presencial,C
3956,1420,Produto Gamma,Linha_B,2024-06-12,4,94.09,Digital,A
3956,1420,Produto Beta,Linha_A,2024-06-12,1,218.59,Digital,A
3956,1420,Produto Eta,Linha_D,2024-06-12,3,72.86,Digital,A
3957,3889,Produto Beta,Linha_A,2024-10-08,4,260.85,Digital,A
3958,1929,Produto Gamma,Linha_B,2025-11-26,4,98.16,Presencial,C
3959,3288,Produto Gamma,Linha_B,2024-07-22,5,99.83,Digital,A
3959,3288,Produto Eta,Linha_D,2024-07-22,5,70.88,Digital,A
3960,3944,Produto Alpha,Linha_A,2025-07-05,4,184.87,Digital,A
3961,4144,Produto Alpha,Linha_A,2025-04-02,3,189.76,Telefone,A
3961,4144,Produto Iota,Linha_E,2025-04-02,1,173.71,Telefone,A
3961,4144,Produto Epsilon,Linha_C,2025-04-02,3,147.06,Telefone,A
3961,4144,Produto Gamma,Linha_B,2025-04-02,3,90.67,Telefone,A
3962,2763,Produto Alpha,Linha_A,2025-04-07,5,186.5,Presencial,B
3962,2763,Produto Gamma,Linha_B,2025-04-07,5,99.44,Presencial,B
3962,2763,Produto Zeta,Linha_C,2025-04-07,2,284.16,Presencial,B
3963,2406,Produto Alpha,Linha_A,2025-05-01,1,168.88,Digital,C
3963,2406,Produto Beta,Linha_A,2025-05-01,4,239.31,Digital,C
3964,2326,Produto Alpha,Linha_A,2025-08-01,4,167.42,Digital,A
3965,1898,Produto Beta,Linha_A,2024-11-07,2,237.88,Digital,B
3966,4481,Produto Alpha,Linha_A,2024-01-08,5,182.03,Digital,A
3966,4481,Produto Beta,Linha_A,2024-01-08,2,258.38,Digital,A
3967,2937,Produto Gamma,Linha_B,2025-09-27,1,98.98,Digital,C
3967,2937,Produto Beta,Linha_A,2025-09-27,2,242.88,Digital,C
3968,3320,Produto Alpha,Linha_A,2024-05-07,1,197.68,Digital,C
3968,3320,Produto Beta,Linha_A,2024-05-07,3,258.66,Digital,C
3969,2177,Produto Gamma,Linha_B,2025-02-02,5,90.42,Presencial,A
3970,2648,Produto Iota,Linha_E,2024-01-16,4,148.04,Digital,A
3970,2648,Produto Epsilon,Linha_C,2024-01-16,1,137.3,Digital,A
3971,4852,Produto Iota,Linha_E,2024-06-29,1,170.53,Digital,B
3972,3254,Produto Eta,Linha_D,2024-10-09,4,79.57,Telefone,B
3973,4653,Produto Iota,Linha_E,2024-08-30,5,151.84,Presencial,A
3973,4653,Produto Epsilon,Linha_C,2024-08-30,5,156.1,Presencial,A
3973,4653,Produto Delta,Linha_B,2024-08-30,4,349.28,Presencial,A
3974,4169,Produto Beta,Linha_A,2024-06-11,4,260.23,Digital,A
3974,4169,Produto Theta,Linha_D,2024-06-11,2,446.22,Digital,A
3975,4722,Produto Alpha,Linha_A,2025-10-08,4,186.95,Digital,A
3975,4722,Produto Epsilon,Linha_C,2025-10-08,4,147.54,Digital,A
3975,4722,Produto Gamma,Linha_B,2025-10-08,3,90.23,Digital,A
3976,5046,Produto Eta,Linha_D,2025-08-31,2,71.41,Digital,B
3977,2786,Produto Alpha,Linha_A,2025-05-17,3,176.75,Presencial,B
3977,2786,Produto Eta,Linha_D,2025-05-17,1,81.09,Presencial,B
3977,2786,Produto Beta,Linha_A,2025-05-17,1,222.25,Presencial,B
3977,2786,Produto Gamma,Linha_B,2025-05-17,1,93.35,Presencial,B
3978,4029,Produto Iota,Linha_E,2024-04-30,1,177.45,Digital,B
3978,4029,Produto Epsilon,Linha_C,2024-04-30,4,130.54,Digital,B
3978,4029,Produto Beta,Linha_A,2024-04-30,1,235.07,Digital,B
3978,4029,Produto Eta,Linha_D,2024-04-30,4,80.0,Digital,B
3979,5594,Produto Eta,Linha_D,2024-06-10,1,67.79,Digital,C
3980,3487,Produto Epsilon,Linha_C,2025-03-01,2,152.94,Digital,B
3981,1197,Produto Epsilon,Linha_C,2024-03-30,4,151.15,Presencial,C
3982,3233,Produto Theta,Linha_D,2024-11-06,2,392.88,Presencial,B
3982,3233,Produto Delta,Linha_B,2024-11-06,2,303.89,Presencial,B
3982,3233,Produto Zeta,Linha_C,2024-11-06,3,295.15,Presencial,B
3983,5285,Produto Beta,Linha_A,2025-06-27,1,241.71,Telefone,A
3983,5285,Produto Eta,Linha_D,2025-06-27,5,83.87,Telefone,A
3984,4542,Produto Alpha,Linha_A,2024-10-04,5,170.03,Telefone,A
3984,4542,Produto Gamma,Linha_B,2024-10-04,5,98.18,Telefone,A
3985,2256,Produto Gamma,Linha_B,2025-08-04,1,93.47,Digital,B
3985,2256,Produto Beta,Linha_A,2025-08-04,3,219.84,Digital,B
3986,3861,Produto Eta,Linha_D,2024-06-07,4,81.22,Digital,A
3987,3587,Produto Gamma,Linha_B,2024-08-10,5,98.35,Digital,B
3987,3587,Produto Eta,Linha_D,2024-08-10,1,81.39,Digital,B
3988,4595,Produto Gamma,Linha_B,2025-05-19,3,85.74,Presencial,B
3988,4595,Produto Iota,Linha_E,2025-05-19,4,173.41,Presencial,B
3988,4595,Produto Eta,Linha_D,2025-05-19,4,67.89,Presencial,B
3989,1658,Produto Epsilon,Linha_C,2024-11-13,4,127.15,Digital,B
3990,4903,Produto Iota,Linha_E,2024-01-11,3,162.75,Digital,A
3991,3118,Produto Iota,Linha_E,2024-10-13,1,144.82,Telefone,B
3991,3118,Produto Epsilon,Linha_C,2024-10-13,1,128.38,Telefone,B
3992,3460,Produto Theta,Linha_D,2024-06-24,5,428.39,Telefone,B
3993,5080,Produto Eta,Linha_D,2025-10-22,3,75.74,Digital,A
3994,5644,Produto Beta,Linha_A,2024-02-03,1,260.11,Digital,B
3994,5644,Produto Theta,Linha_D,2024-02-03,1,394.7,Digital,B
3994,5644,Produto Delta,Linha_B,2024-02-03,1,320.89,Digital,B
3995,2514,Produto Gamma,Linha_B,2025-01-05,1,88.62,Digital,B
3995,2514,Produto Beta,Linha_A,2025-01-05,3,217.74,Digital,B
3995,2514,Produto Delta,Linha_B,2025-01-05,4,354.64,Digital,B
3996,3441,Produto Alpha,Linha_A,2025-08-06,3,177.73,Telefone,B
3997,5333,Produto Iota,Linha_E,2024-11-21,5,168.69,Telefone,A
3997,5333,Produto Epsilon,Linha_C,2024-11-21,3,142.04,Telefone,A
3997,5333,Produto Zeta,Linha_C,2024-11-21,3,274.19,Telefone,A
3998,2826,Produto Eta,Linha_D,2024-11-26,5,83.09,Telefone,A
3999,5159,Produto Gamma,Linha_B,2024-10-02,4,105.78,Telefone,A
3999,5159,Produto Delta,Linha_B,2024-10-02,1,326.06,Telefone,A
4000,2832,Produto Epsilon,Linha_C,2024-08-12,2,145.27,Telefone,B
4001,3941,Produto Eta,Linha_D,2025-09-27,1,70.5,Telefone,A
4001,3941,Produto Delta,Linha_B,2025-09-27,3,349.28,Telefone,A
4002,5691,Produto Alpha,Linha_A,2025-11-29,1,177.37,Presencial,B
4002,5691,Produto Iota,Linha_E,2025-11-29,1,153.57,Presencial,B
4002,5691,Produto Gamma,Linha_B,2025-11-29,4,106.27,Presencial,B
4002,5691,Produto Kappa,Linha_E,2025-11-29,2,233.23,Presencial,B
4003,5795,Produto Iota,Linha_E,2025-10-09,5,176.14,Telefone,B
4003,5795,Produto Epsilon,Linha_C,2025-10-09,5,128.29,Telefone,B
4004,2020,Produto Gamma,Linha_B,2025-01-31,4,96.46,Telefone,A
4004,2020,Produto Alpha,Linha_A,2025-01-31,3,176.84,Telefone,A
4005,5395,Produto Eta,Linha_D,2025-01-28,4,74.67,Telefone,C
4006,3147,Produto Alpha,Linha_A,2024-02-10,1,176.08,Digital,A
4006,3147,Produto Zeta,Linha_C,2024-02-10,5,319.23,Digital,A
4007,1770,Produto Beta,Linha_A,2024-08-20,3,257.96,Telefone,B
4008,4670,Produto Gamma,Linha_B,2024-10-09,1,102.57,Presencial,C
4008,4670,Produto Eta,Linha_D,2024-10-09,2,77.3,Presencial,C
4009,1841,Produto Gamma,Linha_B,2024-07-16,2,100.65,Telefone,B
4009,1841,Produto Eta,Linha_D,2024-07-16,3,77.88,Telefone,B
4009,1841,Produto Theta,Linha_D,2024-07-16,1,430.58,Telefone,B
4010,1547,Produto Iota,Linha_E,2024-02-01,1,150.32,Telefone,C
4010,1547,Produto Epsilon,Linha_C,2024-02-01,4,153.9,Telefone,C
4011,4811,Produto Gamma,Linha_B,2024-03-20,4,101.88,Digital,A
4011,4811,Produto Beta,Linha_A,2024-03-20,2,247.28,Digital,A
4011,4811,Produto Eta,Linha_D,2024-03-20,1,73.41,Digital,A
4011,4811,Produto Iota,Linha_E,2024-03-20,3,171.41,Digital,A
4011,4811,Produto Epsilon,Linha_C,2024-03-20,2,154.6,Digital,A
4012,4476,Produto Iota,Linha_E,2025-06-02,4,173.24,Presencial,B
4013,5702,Produto Alpha,Linha_A,2024-12-31,3,187.72,Telefone,B
4014,1436,Produto Beta,Linha_A,2024-04-24,5,266.69,Presencial,A
4015,3062,Produto Iota,Linha_E,2024-05-05,1,151.0,Presencial,C
4016,3708,Produto Alpha,Linha_A,2024-01-19,1,191.83,Presencial,C
4016,3708,Produto Kappa,Linha_E,2024-01-19,5,201.66,Presencial,C
4017,1796,Produto Gamma,Linha_B,2025-03-13,4,98.1,Telefone,B
4018,2782,Produto Gamma,Linha_B,2025-08-25,1,106.14,Digital,B
4018,2782,Produto Beta,Linha_A,2025-08-25,2,233.33,Digital,B
4018,2782,Produto Eta,Linha_D,2025-08-25,2,71.44,Digital,B
4019,3254,Produto Alpha,Linha_A,2024-05-16,4,174.5,Digital,B
4019,3254,Produto Zeta,Linha_C,2024-05-16,3,270.0,Digital,B
4020,4083,Produto Iota,Linha_E,2025-07-02,1,175.88,Digital,B
4020,4083,Produto Epsilon,Linha_C,2025-07-02,1,153.25,Digital,B
4020,4083,Produto Beta,Linha_A,2025-07-02,4,257.59,Digital,B
4020,4083,Produto Kappa,Linha_E,2025-07-02,5,222.67,Digital,B
4021,5230,Produto Iota,Linha_E,2024-03-31,5,169.98,Digital,B
4021,5230,Produto Beta,Linha_A,2024-03-31,3,237.57,Digital,B
4021,5230,Produto Zeta,Linha_C,2024-03-31,3,301.17,Digital,B
4021,5230,Produto Kappa,Linha_E,2024-03-31,3,213.2,Digital,B
4022,5136,Produto Gamma,Linha_B,2025-08-31,5,92.35,Digital,A
4022,5136,Produto Beta,Linha_A,2025-08-31,5,265.9,Digital,A
4022,5136,Produto Eta,Linha_D,2025-08-31,1,80.89,Digital,A
4022,5136,Produto Theta,Linha_D,2025-08-31,1,420.39,Digital,A
4023,4651,Produto Beta,Linha_A,2025-05-16,3,245.89,Digital,B
4023,4651,Produto Eta,Linha_D,2025-05-16,5,79.17,Digital,B
4023,4651,Produto Theta,Linha_D,2025-05-16,1,393.71,Digital,B
4024,4844,Produto Beta,Linha_A,2025-02-17,1,245.93,Digital,B
4025,4025,Produto Theta,Linha_D,2024-06-16,5,429.13,Digital,A
4025,4025,Produto Delta,Linha_B,2024-06-16,2,298.38,Digital,A
4026,3606,Produto Gamma,Linha_B,2024-12-30,3,94.21,Presencial,A
4026,3606,Produto Zeta,Linha_C,2024-12-30,3,270.14,Presencial,A
4026,3606,Produto Iota,Linha_E,2024-12-30,1,165.06,Presencial,A
4026,3606,Produto Epsilon,Linha_C,2024-12-30,3,131.74,Presencial,A
4026,3606,Produto Delta,Linha_B,2024-12-30,5,307.17,Presencial,A
4027,3212,Produto Theta,Linha_D,2025-02-10,1,429.04,Digital,C
4028,4741,Produto Gamma,Linha_B,2025-03-27,5,100.19,Digital,C
4028,4741,Produto Zeta,Linha_C,2025-03-27,5,271.56,Digital,C
4028,4741,Produto Alpha,Linha_A,2025-03-27,3,166.76,Digital,C
4028,4741,Produto Iota,Linha_E,2025-03-27,5,147.76,Digital,C
4028,4741,Produto Delta,Linha_B,2025-03-27,3,331.9,Digital,C
4029,1005,Produto Beta,Linha_A,2025-03-28,1,260.76,Presencial,B
4029,1005,Produto Delta,Linha_B,2025-03-28,5,327.23,Presencial,B
4029,1005,Produto Theta,Linha_D,2025-03-28,4,440.73,Presencial,B
4030,4610,Produto Iota,Linha_E,2024-09-19,3,165.85,Presencial,C
4030,4610,Produto Zeta,Linha_C,2024-09-19,2,268.38,Presencial,C
4030,4610,Produto Beta,Linha_A,2024-09-19,4,218.41,Presencial,C
4030,4610,Produto Delta,Linha_B,2024-09-19,4,341.56,Presencial,C
4031,3349,Produto Alpha,Linha_A,2025-10-08,3,194.01,Telefone,B
4031,3349,Produto Gamma,Linha_B,2025-10-08,5,99.64,Telefone,B
4031,3349,Produto Eta,Linha_D,2025-10-08,3,77.2,Telefone,B
4032,2235,Produto Gamma,Linha_B,2024-06-10,4,94.16,Digital,B
4032,2235,Produto Eta,Linha_D,2024-06-10,2,72.4,Digital,B
4032,2235,Produto Alpha,Linha_A,2024-06-10,2,190.82,Digital,B
4032,2235,Produto Theta,Linha_D,2024-06-10,4,402.08,Digital,B
4033,1106,Produto Alpha,Linha_A,2024-05-12,4,177.12,Digital,A
4033,1106,Produto Epsilon,Linha_C,2024-05-12,4,126.6,Digital,A
4034,4581,Produto Alpha,Linha_A,2025-06-03,1,172.7,Digital,A
4034,4581,Produto Gamma,Linha_B,2025-06-03,3,91.25,Digital,A
4035,2142,Produto Iota,Linha_E,2024-10-12,1,160.77,Telefone,B
4035,2142,Produto Epsilon,Linha_C,2024-10-12,2,136.83,Telefone,B
4035,2142,Produto Beta,Linha_A,2024-10-12,3,248.11,Telefone,B
4036,1776,Produto Eta,Linha_D,2024-03-24,1,76.15,Digital,B
4036,1776,Produto Kappa,Linha_E,2024-03-24,5,223.72,Digital,B
4037,2551,Produto Zeta,Linha_C,2024-02-22,5,274.53,Presencial,A
4037,2551,Produto Delta,Linha_B,2024-02-22,5,306.75,Presencial,A
4038,1835,Produto Epsilon,Linha_C,2024-11-10,3,154.98,Digital,C
4039,5718,Produto Theta,Linha_D,2024-05-31,1,430.84,Telefone,A
4039,5718,Produto Delta,Linha_B,2024-05-31,1,345.61,Telefone,A
4040,3930,Produto Kappa,Linha_E,2024-12-01,3,216.32,Digital,A
4041,2094,Produto Beta,Linha_A,2025-04-21,5,243.51,Digital,A
4041,2094,Produto Theta,Linha_D,2025-04-21,4,439.83,Digital,A
4042,5573,Produto Alpha,Linha_A,2025-04-13,4,187.99,Digital,B
4042,5573,Produto Eta,Linha_D,2025-04-13,3,68.27,Digital,B
4043,5048,Produto Beta,Linha_A,2024-07-05,4,248.36,Presencial,B
4044,4828,Produto Alpha,Linha_A,2025-11-29,5,179.67,Presencial,B
4044,4828,Produto Beta,Linha_A,2025-11-29,5,262.74,Presencial,B
4044,4828,Produto Zeta,Linha_C,2025-11-29,3,283.09,Presencial,B
4044,4828,Produto Kappa,Linha_E,2025-11-29,5,218.79,Presencial,B
4045,5171,Produto Beta,Linha_A,2024-06-29,4,257.66,Telefone,B
4045,5171,Produto Eta,Linha_D,2024-06-29,5,75.03,Telefone,B
4046,2849,Produto Theta,Linha_D,2024-08-29,4,421.48,Telefone,A
4047,1576,Produto Gamma,Linha_B,2025-12-10,1,92.25,Presencial,A
4047,1576,Produto Eta,Linha_D,2025-12-10,5,68.98,Presencial,A
4048,3246,Produto Iota,Linha_E,2025-06-12,3,176.62,Presencial,A
4048,3246,Produto Epsilon,Linha_C,2025-06-12,5,133.66,Presencial,A
4049,2177,Produto Theta,Linha_D,2025-05-02,2,461.41,Presencial,A
4049,2177,Produto Zeta,Linha_C,2025-05-02,5,319.67,Presencial,A
4050,4681,Produto Alpha,Linha_A,2024-10-12,1,181.39,Digital,B
4050,4681,Produto Iota,Linha_E,2024-10-12,1,165.65,Digital,B
4050,4681,Produto Epsilon,Linha_C,2024-10-12,1,145.5,Digital,B
4050,4681,Produto Beta,Linha_A,2024-10-12,1,237.57,Digital,B
4051,4585,Produto Iota,Linha_E,2025-08-02,2,168.38,Digital,B
4052,4789,Produto Zeta,Linha_C,2024-11-02,5,309.51,Telefone,B
4053,1306,Produto Alpha,Linha_A,2024-07-27,3,193.95,Digital,B
4054,5765,Produto Epsilon,Linha_C,2024-11-08,2,155.93,Telefone,A
4054,5765,Produto Theta,Linha_D,2024-11-08,2,464.97,Telefone,A
4055,2755,Produto Eta,Linha_D,2025-10-14,4,69.42,Digital,C
4056,4109,Produto Beta,Linha_A,2025-02-12,3,224.9,Telefone,B
4056,4109,Produto Theta,Linha_D,2025-02-12,5,455.88,Telefone,B
4057,5699,Produto Gamma,Linha_B,2025-05-11,3,95.54,Digital,B
4057,5699,Produto Eta,Linha_D,2025-05-11,4,73.05,Digital,B
4057,5699,Produto Zeta,Linha_C,2025-05-11,3,302.3,Digital,B
4057,5699,Produto Alpha,Linha_A,2025-05-11,2,193.03,Digital,B
4057,5699,Produto Delta,Linha_B,2025-05-11,4,328.11,Digital,B
4058,2080,Produto Alpha,Linha_A,2024-12-03,3,167.74,Digital,A
4058,2080,Produto Iota,Linha_E,2024-12-03,3,166.24,Digital,A
4058,2080,Produto Beta,Linha_A,2024-12-03,5,217.61,Digital,A
4058,2080,Produto Eta,Linha_D,2024-12-03,4,74.14,Digital,A
4059,3852,Produto Eta,Linha_D,2024-09-15,1,83.99,Digital,C
4060,3544,Produto Gamma,Linha_B,2024-09-07,2,103.07,Digital,A
4060,3544,Produto Eta,Linha_D,2024-09-07,1,75.72,Digital,A
4061,2636,Produto Gamma,Linha_B,2025-07-03,1,89.68,Telefone,B
4061,2636,Produto Beta,Linha_A,2025-07-03,1,268.07,Telefone,B
4061,2636,Produto Alpha,Linha_A,2025-07-03,2,184.47,Telefone,B
4062,2839,Produto Gamma,Linha_B,2025-06-17,5,105.51,Telefone,C
4063,5166,Produto Eta,Linha_D,2025-01-20,2,73.2,Telefone,B
4064,4896,Produto Theta,Linha_D,2024-05-21,5,401.28,Telefone,A
4064,4896,Produto Delta,Linha_B,2024-05-21,1,297.57,Telefone,A
4065,1393,Produto Gamma,Linha_B,2025-09-27,4,90.59,Telefone,B
4066,1010,Produto Alpha,Linha_A,2024-04-05,2,183.32,Presencial,B
4066,1010,Produto Iota,Linha_E,2024-04-05,3,163.79,Presencial,B
4066,1010,Produto Epsilon,Linha_C,2024-04-05,5,140.97,Presencial,B
4067,4817,Produto Alpha,Linha_A,2025-11-29,3,183.69,Digital,A
4067,4817,Produto Gamma,Linha_B,2025-11-29,4,103.17,Digital,A
4068,1216,Produto Epsilon,Linha_C,2024-08-14,1,139.08,Digital,B
4068,1216,Produto Eta,Linha_D,2024-08-14,3,70.8,Digital,B
4068,1216,Produto Theta,Linha_D,2024-08-14,1,388.25,Digital,B
4069,4078,Produto Beta,Linha_A,2024-10-03,3,265.54,Digital,B
4069,4078,Produto Eta,Linha_D,2024-10-03,5,74.16,Digital,B
4070,3734,Produto Alpha,Linha_A,2024-12-03,4,172.17,Presencial,C
4070,3734,Produto Zeta,Linha_C,2024-12-03,1,312.9,Presencial,C
4070,3734,Produto Gamma,Linha_B,2024-12-03,1,94.58,Presencial,C
4070,3734,Produto Delta,Linha_B,2024-12-03,3,345.77,Presencial,C
4071,4736,Produto Gamma,Linha_B,2025-05-20,4,102.58,Telefone,B
4071,4736,Produto Beta,Linha_A,2025-05-20,3,251.28,Telefone,B
4071,4736,Produto Theta,Linha_D,2025-05-20,4,425.2,Telefone,B
4071,4736,Produto Iota,Linha_E,2025-05-20,4,174.35,Telefone,B
4071,4736,Produto Epsilon,Linha_C,2025-05-20,3,132.81,Telefone,B
4071,4736,Produto Delta,Linha_B,2025-05-20,3,351.82,Telefone,B
4072,3019,Produto Beta,Linha_A,2024-08-06,4,255.7,Telefone,C
4073,3823,Produto Beta,Linha_A,2025-06-21,3,266.1,Digital,A
4073,3823,Produto Zeta,Linha_C,2025-06-21,4,286.31,Digital,A
4073,3823,Produto Alpha,Linha_A,2025-06-21,2,178.63,Digital,A
4073,3823,Produto Iota,Linha_E,2025-06-21,2,148.01,Digital,A
4073,3823,Produto Epsilon,Linha_C,2025-06-21,1,149.48,Digital,A
4074,1649,Produto Alpha,Linha_A,2024-01-31,3,180.19,Digital,C
4074,1649,Produto Zeta,Linha_C,2024-01-31,4,320.11,Digital,C
4075,3656,Produto Beta,Linha_A,2024-01-06,3,248.55,Digital,B
4076,2332,Produto Alpha,Linha_A,2024-07-26,2,169.42,Digital,A
4076,2332,Produto Eta,Linha_D,2024-07-26,3,81.17,Digital,A
4076,2332,Produto Theta,Linha_D,2024-07-26,4,431.42,Digital,A
4077,1652,Produto Alpha,Linha_A,2025-11-19,2,183.35,Digital,A
4077,1652,Produto Iota,Linha_E,2025-11-19,5,176.53,Digital,A
4077,1652,Produto Gamma,Linha_B,2025-11-19,1,85.84,Digital,A
4078,5130,Produto Epsilon,Linha_C,2025-07-06,1,146.6,Digital,A
4079,4629,Produto Zeta,Linha_C,2025-08-30,2,298.29,Telefone,A
4080,4356,Produto Iota,Linha_E,2024-09-21,4,167.19,Digital,B
4080,4356,Produto Epsilon,Linha_C,2024-09-21,5,148.17,Digital,B
4081,3530,Produto Iota,Linha_E,2024-08-31,2,154.29,Digital,B
4081,3530,Produto Beta,Linha_A,2024-08-31,3,266.59,Digital,B
4082,2974,Produto Iota,Linha_E,2024-07-20,2,158.43,Presencial,A
4083,1502,Produto Alpha,Linha_A,2024-04-20,4,191.09,Digital,B
4083,1502,Produto Epsilon,Linha_C,2024-04-20,3,142.96,Digital,B
4083,1502,Produto Beta,Linha_A,2024-04-20,2,246.14,Digital,B
4083,1502,Produto Eta,Linha_D,2024-04-20,5,74.81,Digital,B
4084,4022,Produto Gamma,Linha_B,2024-09-23,5,102.67,Digital,C
4084,4022,Produto Beta,Linha_A,2024-09-23,4,260.43,Digital,C
4084,4022,Produto Eta,Linha_D,2024-09-23,3,68.2,Digital,C
4084,4022,Produto Alpha,Linha_A,2024-09-23,5,190.25,Digital,C
4084,4022,Produto Iota,Linha_E,2024-09-23,1,169.44,Digital,C
4084,4022,Produto Epsilon,Linha_C,2024-09-23,4,144.31,Digital,C
4085,4342,Produto Beta,Linha_A,2024-06-02,4,260.29,Presencial,B
4085,4342,Produto Eta,Linha_D,2024-06-02,3,81.18,Presencial,B
4085,4342,Produto Alpha,Linha_A,2024-06-02,1,200.43,Presencial,B
4085,4342,Produto Iota,Linha_E,2024-06-02,4,150.64,Presencial,B
4085,4342,Produto Epsilon,Linha_C,2024-06-02,4,135.51,Presencial,B
4086,4268,Produto Beta,Linha_A,2024-06-25,3,230.53,Digital,A
4087,2583,Produto Beta,Linha_A,2024-12-16,1,219.99,Digital,C
4087,2583,Produto Eta,Linha_D,2024-12-16,5,74.43,Digital,C
4087,2583,Produto Alpha,Linha_A,2024-12-16,1,186.54,Digital,C
4087,2583,Produto Iota,Linha_E,2024-12-16,3,154.26,Digital,C
4087,2583,Produto Epsilon,Linha_C,2024-12-16,2,132.96,Digital,C
4088,4248,Produto Alpha,Linha_A,2024-12-15,2,192.82,Presencial,C
4088,4248,Produto Eta,Linha_D,2024-12-15,5,80.69,Presencial,C
4088,4248,Produto Gamma,Linha_B,2024-12-15,4,87.76,Presencial,C
4089,4560,Produto Gamma,Linha_B,2024-12-05,3,106.0,Telefone,A
4089,4560,Produto Eta,Linha_D,2024-12-05,1,80.21,Telefone,A
4090,4557,Produto Beta,Linha_A,2024-01-05,3,238.69,Digital,A
4090,4557,Produto Zeta,Linha_C,2024-01-05,2,300.59,Digital,A
4091,1401,Produto Alpha,Linha_A,2025-12-16,2,199.96,Digital,A
4091,1401,Produto Eta,Linha_D,2025-12-16,3,76.26,Digital,A
4092,3141,Produto Epsilon,Linha_C,2024-09-05,4,141.02,Presencial,A
