id_cliente,reduziu_compras,segmento_A,var_compras_6m,freq_compras_trim,ticket_medio_ratio,tempo_cliente_anos,nps_score,canal_digital,vendedor_rotatividade,regiao,porte,inadimplencia_hist,segmento,prob_churn_real
3854,0,0,8.0,3,1.004,12.4,5.0,1,2,Nordeste,Medio,0,C,0.0011
3855,0,1,-3.3,2,1.123,2.1,8.0,1,3,Sul,Medio,0,A,0.2059
3856,0,1,10.7,0,1.298,3.8,4.0,0,4,Sudeste,Medio,1,A,0.0258
3857,0,1,-26.4,2,,0.2,2.0,1,0,Sudeste,Medio,0,A,0.2277
3858,0,0,17.6,7,1.071,12.7,,0,1,Sul,Medio,0,B,0.0004
3859,0,0,1.1,7,0.806,2.8,5.0,0,2,Sul,Medio,0,B,0.0085
3860,1,1,-53.8,0,0.473,3.5,2.0,1,3,Sul,Medio,0,A,0.8597
3861,0,1,-58.9,2,1.036,3.6,7.0,0,0,Nordeste,Micro,0,A,0.1464
3862,0,0,5.8,5,0.726,2.4,6.0,1,0,Sudeste,Medio,0,B,0.0091
3863,0,0,-32.5,3,1.195,1.3,,0,2,Nordeste,Medio,0,C,0.0138
3864,0,0,2.9,4,1.575,5.8,7.0,0,0,Sudeste,Medio,0,B,0.0039
3865,0,1,-26.6,3,0.555,5.7,1.0,0,2,Sudeste,Micro,1,A,0.1192
3866,0,1,-53.2,2,0.358,0.5,,0,2,Sudeste,Micro,0,A,0.2598
3867,1,1,-72.3,0,0.886,0.9,8.0,1,7,Sudeste,Medio,0,A,0.6954
3868,1,1,-32.7,3,1.063,2.0,3.0,1,4,Centro-Oeste,Medio,0,A,0.4982
3869,0,0,37.3,6,0.832,12.7,6.0,0,3,Sudeste,Grande,0,B,0.0001
3870,0,0,13.0,0,1.261,0.9,5.0,1,1,Sudeste,Micro,0,B,0.0378
3871,0,0,-7.0,3,1.324,1.8,8.0,1,2,Nordeste,Medio,0,B,0.0045
3872,0,0,-8.4,6,1.134,9.8,6.0,0,1,Nordeste,Medio,0,B,0.0023
3873,1,1,-11.4,0,0.692,1.9,5.0,1,4,Nordeste,Grande,0,A,0.4697
3874,0,1,-16.6,2,,1.1,5.0,0,1,Sudeste,Medio,0,A,0.1149
3875,0,0,21.0,4,0.935,10.2,8.0,1,0,Norte,Medio,1,B,0.0019
3876,0,1,16.9,2,,1.3,1.0,1,1,Sudeste,Medio,1,A,0.3209
3877,0,1,3.7,4,0.7,1.8,3.0,1,3,Sudeste,Medio,0,A,0.0893
3878,0,1,3.3,3,,3.4,6.0,1,6,Sul,Grande,0,A,0.2486
3879,0,1,-20.8,0,0.819,0.3,4.0,1,4,Sudeste,Micro,1,A,0.6724
3880,0,1,-63.6,0,0.774,0.6,3.0,1,4,Sul,Micro,1,A,0.926
3881,0,0,-35.3,6,,11.1,,0,0,Sudeste,Grande,0,C,0.0071
3882,0,0,16.9,9,1.181,4.8,5.0,1,0,Norte,Medio,0,C,0.0023
3883,0,1,-30.0,2,0.62,1.2,8.0,0,4,Sul,Medio,0,A,0.2063
3884,0,1,14.0,2,0.602,3.9,4.0,1,2,Sul,Medio,0,A,0.0816
3885,0,0,36.5,5,1.3,1.4,8.0,1,1,Sul,Micro,0,B,0.0006
3886,1,1,-16.4,0,0.985,1.7,,0,7,Nordeste,Medio,0,A,0.1343
3887,0,0,-2.5,2,0.898,3.0,5.0,0,3,Sudeste,Medio,1,B,0.0192
3888,1,1,-37.1,2,0.614,0.7,3.0,0,2,Sudeste,Micro,0,A,0.6188
3889,0,1,13.4,3,0.626,3.2,2.0,1,0,Norte,Micro,1,A,0.0575
3890,0,0,10.5,5,0.644,3.6,6.0,1,0,Norte,Grande,0,C,0.0021
3891,0,0,-6.9,3,1.258,2.7,9.0,0,0,Sudeste,Micro,0,C,0.0094
3892,0,1,-20.6,3,0.859,4.1,6.0,1,0,Centro-Oeste,Grande,0,A,0.0332
3893,0,1,-23.5,2,0.583,0.7,6.0,1,3,Norte,Micro,0,A,0.3773
3894,0,1,17.3,1,0.936,5.4,2.0,1,1,Centro-Oeste,Medio,0,A,0.1202
3895,0,1,-14.6,2,0.975,2.1,2.0,1,2,Sul,Grande,0,A,0.5036
3896,0,0,8.3,4,1.039,4.5,5.0,1,1,Nordeste,Medio,1,C,0.009
3897,0,0,-19.4,2,1.149,4.5,7.0,0,4,Sudeste,Micro,0,B,0.0139
3898,0,0,17.3,7,1.145,4.7,6.0,0,0,Sudeste,Medio,0,B,0.0023
3899,0,0,8.9,6,1.047,6.3,8.0,0,0,Sudeste,Micro,0,B,0.0014
3900,0,0,18.6,6,1.056,1.9,4.0,1,4,Sul,Micro,0,C,0.0043
3901,0,0,9.1,7,1.131,0.2,7.0,0,0,Sul,Grande,0,C,0.0059
3902,0,1,-24.9,1,0.826,2.0,5.0,1,2,Norte,Medio,0,A,0.1906
3903,0,1,-17.0,2,0.683,0.2,6.0,0,2,Sul,Medio,0,A,0.4972
3904,0,0,-7.5,7,0.929,6.4,5.0,1,4,Sudeste,Micro,0,B,0.0134
3905,0,1,-14.9,2,1.131,4.4,4.0,0,4,Sudeste,Micro,0,A,0.0785
3906,0,0,33.8,5,0.967,2.4,5.0,0,0,Sul,Micro,0,C,0.003
3907,0,0,25.6,5,0.768,0.3,7.0,0,0,Nordeste,Medio,0,B,0.0009
3908,0,0,2.2,1,1.309,3.7,7.0,1,0,Sudeste,Medio,0,C,0.0163
3909,0,1,-22.2,1,0.771,0.2,3.0,0,2,Sudeste,Medio,0,A,0.626
3910,0,0,19.7,10,1.034,0.9,5.0,1,1,Sudeste,Grande,0,C,0.0005
3911,0,1,-10.5,2,0.768,2.2,6.0,1,2,Sudeste,Micro,0,A,0.0777
3912,0,0,8.0,3,1.326,13.3,6.0,1,0,Sul,Micro,1,C,0.0038
3913,0,1,-29.1,0,0.566,3.8,3.0,1,1,Centro-Oeste,Micro,0,A,0.2585
3914,0,0,-9.8,1,1.292,8.1,8.0,0,0,Nordeste,Micro,0,B,0.0019
3915,0,0,-10.0,4,1.123,13.1,5.0,0,1,Sudeste,Micro,0,C,0.0005
3916,0,0,4.8,3,1.252,18.3,7.0,1,1,Centro-Oeste,Grande,0,B,0.0017
3917,0,0,14.7,5,0.95,11.4,7.0,0,1,Centro-Oeste,Micro,0,B,0.0003
3918,0,0,-26.4,2,1.64,1.9,6.0,0,2,Norte,Grande,0,C,0.0329
3919,0,0,22.6,2,1.025,16.4,7.0,1,3,Sudeste,Micro,0,B,0.0003
3920,0,0,-13.3,2,1.036,8.4,7.0,0,2,Sudeste,Grande,0,B,0.0123
3921,1,1,-31.7,2,0.58,1.2,1.0,1,4,Sudeste,Medio,0,A,0.5863
3922,0,0,2.9,3,1.022,0.2,6.0,1,0,Centro-Oeste,Grande,0,C,0.0185
3923,0,0,15.7,4,0.861,15.4,7.0,1,1,Norte,Micro,0,B,0.0013
3924,0,0,38.2,1,1.526,7.5,8.0,0,0,Sul,Medio,0,B,0.0014
3925,0,1,-27.3,0,0.384,1.8,5.0,0,5,Sudeste,Grande,0,A,0.4902
3926,0,0,29.6,2,0.539,0.4,8.0,0,1,Nordeste,Micro,0,B,0.0088
3927,1,1,-26.0,1,0.657,2.0,5.0,0,1,Norte,Micro,0,A,0.47
3928,0,1,8.6,2,0.861,0.8,4.0,0,7,Nordeste,Micro,0,A,0.1703
3929,0,0,6.6,4,1.348,3.5,4.0,0,1,Centro-Oeste,Grande,0,B,0.0044
3930,0,1,-47.7,1,0.81,0.8,5.0,0,0,Sudeste,Medio,0,A,0.4681
3931,1,1,-32.3,1,0.707,3.3,4.0,1,2,Sudeste,Medio,0,A,0.7165
3932,0,0,8.2,2,1.052,0.5,7.0,0,3,Centro-Oeste,Micro,0,B,0.006
3933,1,1,-22.2,1,0.95,0.5,5.0,0,1,Sul,Micro,0,A,0.2771
3934,1,1,-38.3,4,0.523,5.9,2.0,1,3,Sudeste,Medio,0,A,0.1708
3935,0,1,-44.4,1,,0.6,3.0,1,3,Centro-Oeste,Micro,0,A,0.3773
3936,0,0,24.0,1,0.64,1.8,5.0,0,2,Sul,Medio,0,B,0.0076
3937,0,0,-38.2,3,0.996,1.2,7.0,0,0,Norte,Grande,0,B,0.0699
3938,0,0,18.1,4,1.028,0.9,7.0,1,0,Sudeste,Micro,0,B,0.0039
3939,1,1,-40.0,2,0.466,0.6,4.0,0,1,Nordeste,Medio,0,A,0.6697
3940,0,1,19.9,0,0.788,0.2,2.0,1,4,Sul,Micro,0,A,0.1589
3941,1,1,-58.5,1,0.684,3.3,2.0,1,6,Sudeste,Medio,0,A,0.7315
3942,0,0,-34.1,3,1.103,1.8,6.0,0,1,Centro-Oeste,Micro,0,B,0.0152
3943,0,0,-0.5,6,1.113,0.9,5.0,0,0,Sudeste,Medio,0,C,0.0072
3944,0,1,2.3,1,0.862,0.7,5.0,1,2,Centro-Oeste,Micro,1,A,0.3007
3945,0,1,25.5,3,0.668,1.5,,1,6,Centro-Oeste,Medio,0,A,0.208
3946,0,1,1.7,3,,2.7,3.0,1,4,Sul,Medio,1,A,0.1113
3947,0,0,10.9,2,1.317,1.7,7.0,0,4,Sudeste,Micro,0,B,0.0039
3948,0,0,-11.4,2,1.225,4.6,5.0,1,2,Sudeste,Medio,0,B,0.0213
3949,0,0,-7.3,8,1.117,7.5,9.0,1,1,Sudeste,Micro,0,B,0.0031
3950,0,0,-5.2,4,0.837,3.0,7.0,1,1,Nordeste,Medio,0,C,0.006
3951,0,0,-0.1,6,,5.0,6.0,0,2,Norte,Micro,0,B,0.009
3952,0,1,-23.1,1,0.343,3.2,,0,4,Centro-Oeste,Medio,0,A,0.1924
3953,0,1,-14.0,2,0.921,2.7,5.0,0,2,Centro-Oeste,Micro,0,A,0.0351
3954,0,0,-3.7,5,0.873,0.9,7.0,1,0,Sudeste,Micro,0,B,0.0233
3955,0,0,11.2,4,0.768,20.0,10.0,0,2,Nordeste,Micro,0,B,0.0003
3956,0,0,15.6,8,0.906,2.5,8.0,0,1,Centro-Oeste,Medio,1,B,0.0019
3957,0,0,-13.9,6,1.02,6.4,7.0,1,2,Centro-Oeste,Micro,0,B,0.0033
3958,0,0,-17.0,2,1.069,4.2,5.0,0,0,Nordeste,Grande,0,B,0.0069
3959,0,0,29.9,7,0.889,3.3,6.0,1,2,Sudeste,Grande,0,C,0.0015
3960,0,0,10.5,2,1.251,6.0,7.0,0,3,Norte,Micro,0,B,0.0035
3961,0,0,5.0,5,1.002,2.5,5.0,0,2,Sul,Medio,0,B,0.0074
3962,1,1,-46.5,2,0.724,0.6,4.0,1,3,Sudeste,Micro,0,A,0.8245
3963,0,0,23.4,6,0.847,3.4,5.0,0,0,Sudeste,Micro,0,B,0.0003
3964,0,0,8.0,2,1.479,3.7,6.0,1,2,Nordeste,Medio,0,C,0.0088
3965,0,0,37.9,5,1.014,1.1,6.0,0,0,Norte,Medio,0,B,0.002
3966,0,0,11.9,1,1.169,13.7,,0,3,Centro-Oeste,Medio,0,B,0.0007
3967,0,0,2.8,9,1.088,1.3,5.0,1,4,Centro-Oeste,Micro,0,B,0.0009
3968,0,1,-30.3,0,1.054,12.4,7.0,1,2,Sudeste,Micro,0,A,0.053
3969,0,0,39.6,7,0.863,0.8,8.0,1,3,Nordeste,Micro,0,B,0.0004
3970,0,1,1.8,2,0.896,0.6,8.0,0,2,Sudeste,Medio,0,A,0.071
3971,0,0,12.4,3,0.981,1.8,5.0,0,0,Sudeste,Medio,0,C,0.0088
3972,0,0,26.8,9,1.092,3.4,5.0,1,2,Sul,Medio,0,C,0.0027
3973,0,1,-11.3,2,0.704,0.2,6.0,1,4,Norte,Micro,0,A,0.1597
3974,1,1,-54.2,3,1.201,2.9,6.0,0,1,Centro-Oeste,Micro,0,A,0.3856
3975,0,0,26.8,2,1.025,7.6,,1,0,Sudeste,Micro,0,B,0.0048
3976,0,1,-4.0,2,,4.2,2.0,1,3,Sul,Micro,0,A,0.1619
3977,0,1,-39.9,1,0.752,1.1,5.0,1,0,Norte,Micro,0,A,0.6209
3978,0,0,19.7,2,1.079,0.2,5.0,0,3,Sul,Medio,0,B,0.0182
3979,0,0,-8.7,7,1.079,10.0,5.0,1,0,Centro-Oeste,Grande,1,B,0.0007
3980,0,1,-26.5,3,0.5,0.7,4.0,0,4,Nordeste,Medio,0,A,0.4953
3981,0,0,11.0,5,0.79,13.3,,0,2,Sudeste,Medio,0,C,0.0003
3982,0,0,10.0,5,1.459,3.3,10.0,0,3,Sudeste,Micro,0,C,0.0004
3983,0,0,6.4,4,1.0,2.1,5.0,0,0,Centro-Oeste,Grande,0,B,0.0029
3984,0,0,-24.4,7,1.023,6.8,5.0,1,1,Norte,Micro,0,C,0.0044
3985,0,1,-17.1,0,1.24,1.1,3.0,1,2,Sudeste,Grande,0,A,0.3602
3986,0,1,15.5,0,,3.7,5.0,0,1,Nordeste,Medio,1,A,0.0628
3987,1,1,-12.6,2,0.772,2.4,2.0,0,2,Sul,Micro,0,A,0.2305
3988,0,0,4.4,3,,2.8,5.0,0,0,Sudeste,Grande,0,B,0.0109
3989,0,0,21.8,3,1.489,12.8,9.0,0,0,Centro-Oeste,Micro,0,C,0.0002
3990,0,0,11.0,10,0.911,5.9,6.0,1,2,Nordeste,Medio,0,B,0.0005
3991,0,0,-0.4,2,1.234,1.4,6.0,0,2,Sul,Medio,0,C,0.0085
3992,0,0,26.3,4,1.2,1.0,8.0,0,0,Norte,Micro,0,B,0.0028
3993,0,0,13.2,6,1.063,1.3,6.0,0,0,Sudeste,Micro,0,B,0.0052
3994,0,0,16.1,7,0.93,1.5,5.0,0,3,Sudeste,Medio,0,B,0.0007
3995,0,1,-22.0,1,0.869,1.3,6.0,1,2,Sul,Medio,0,A,0.5443
3996,0,1,-20.0,3,0.779,10.0,5.0,0,2,Nordeste,Micro,0,A,0.0277
3997,0,0,24.0,3,1.208,0.6,2.0,1,0,Sul,Grande,0,B,0.003
3998,0,0,-2.1,7,0.689,2.4,5.0,1,2,Sudeste,Micro,0,B,0.003
3999,0,0,54.4,3,1.75,4.9,6.0,0,0,Sudeste,Micro,0,B,0.0001
4000,0,0,-3.8,6,1.181,1.7,5.0,0,1,Nordeste,Micro,0,B,0.0103
4001,1,1,-30.2,1,0.886,3.0,5.0,1,6,Centro-Oeste,Micro,0,A,0.6699
4002,0,0,28.7,7,1.502,0.4,5.0,0,0,Norte,Micro,0,B,0.0014
4003,0,0,7.5,2,0.913,0.7,7.0,0,0,Sudeste,Grande,1,B,0.0051
4004,0,0,20.0,6,0.897,9.0,5.0,0,1,Centro-Oeste,Micro,0,B,0.0006
4005,0,0,38.4,4,0.978,5.4,8.0,0,0,Sudeste,Micro,0,C,0.0006
4006,0,0,16.1,6,1.528,0.3,5.0,0,3,Norte,Micro,0,B,0.003
4007,0,0,14.7,5,1.03,2.5,3.0,0,2,Nordeste,Medio,0,B,0.0031
4008,0,0,-3.0,9,1.657,1.6,8.0,0,1,Sul,Grande,0,C,0.0003
4009,0,0,-9.0,4,0.933,4.3,5.0,0,0,Centro-Oeste,Micro,0,C,0.015
4010,0,0,-22.8,4,0.474,3.7,9.0,1,1,Sul,Micro,0,C,0.032
4011,1,1,-32.3,1,0.41,0.7,7.0,1,3,Sudeste,Micro,0,A,0.7051
4012,0,1,-27.5,4,0.91,1.1,4.0,1,2,Sudeste,Micro,0,A,0.2649
4013,1,1,-32.9,2,0.923,0.4,5.0,1,3,Sudeste,Micro,0,A,0.5206
4014,1,1,-23.1,3,0.86,0.7,5.0,1,3,Sudeste,Micro,0,A,0.1256
4015,0,0,-1.5,2,0.824,10.6,7.0,1,2,Centro-Oeste,Micro,0,C,0.0022
4016,0,0,24.9,2,0.787,14.4,8.0,0,1,Sudeste,Medio,1,B,0.0013
4017,0,1,-44.2,2,0.462,1.9,,0,3,Centro-Oeste,Micro,0,A,0.2618
4018,0,1,1.8,1,0.711,1.3,4.0,1,3,Sudeste,Grande,1,A,0.0979
4019,0,1,-4.4,0,0.857,1.9,7.0,1,5,Sul,Grande,0,A,0.3258
4020,0,0,-10.5,1,1.333,14.7,3.0,1,1,Norte,Medio,0,B,0.0112
4021,0,0,-17.5,2,1.257,1.5,8.0,1,1,Sudeste,Micro,0,B,0.0071
4022,0,0,19.2,4,1.09,6.8,9.0,0,1,Sudeste,Micro,0,C,0.0006
4023,0,0,19.2,2,1.641,0.3,8.0,1,0,Centro-Oeste,Micro,0,C,0.0087
4024,1,1,-33.8,1,0.792,9.3,4.0,1,1,Sudeste,Medio,1,A,0.4064
4025,1,1,-44.5,2,0.283,1.2,7.0,1,1,Sul,Medio,1,A,0.7208
4026,0,1,-26.0,1,0.487,0.2,5.0,1,2,Sudeste,Grande,0,A,0.285
4027,0,1,-80.0,1,0.804,0.4,3.0,0,5,Nordeste,Grande,0,A,0.7358
4028,0,0,18.9,3,0.756,2.3,9.0,0,1,Centro-Oeste,Micro,0,C,0.0024
4029,0,0,-4.7,6,1.34,3.7,6.0,1,1,Centro-Oeste,Medio,0,B,0.0099
4030,0,0,12.0,2,1.101,0.6,7.0,0,2,Centro-Oeste,Micro,0,B,0.0042
4031,0,0,43.8,5,1.347,2.7,7.0,0,0,Sul,Micro,0,B,0.0003
4032,0,1,-25.9,4,0.841,13.7,4.0,0,0,Sudeste,Micro,0,A,0.0054
4033,0,1,-4.4,0,0.247,2.3,5.0,1,1,Centro-Oeste,Micro,0,A,0.2976
4034,0,0,2.9,7,1.383,11.2,,0,2,Sul,Grande,0,B,0.0002
4035,0,0,-0.9,3,1.038,0.8,,0,0,Sudeste,Micro,0,B,0.0081
4036,0,1,12.5,1,0.779,1.6,5.0,0,0,Sudeste,Medio,0,A,0.0309
4037,0,0,-3.1,4,1.155,11.0,8.0,0,0,Sudeste,Medio,0,B,0.0005
4038,0,0,19.0,3,1.02,12.2,7.0,0,2,Nordeste,Medio,0,C,0.0022
4039,0,0,14.3,1,1.175,7.9,8.0,0,1,Sul,Micro,0,B,0.0066
4040,0,0,16.4,4,1.102,1.0,7.0,1,0,Sudeste,Grande,0,B,0.0027
4041,0,0,20.5,4,1.041,8.5,6.0,1,2,Sul,Medio,0,B,0.003
4042,0,0,18.3,5,0.736,1.6,5.0,1,1,Nordeste,Micro,0,B,0.012
4043,0,0,-3.3,2,1.06,12.8,7.0,1,1,Sul,Micro,0,B,0.0028
4044,0,0,-0.6,4,1.024,6.2,7.0,0,3,Sudeste,Medio,0,C,0.0044
4045,0,1,-12.5,1,0.934,0.7,7.0,1,5,Centro-Oeste,Medio,0,A,0.1474
4046,0,0,-29.1,4,1.226,0.4,6.0,0,0,Centro-Oeste,Medio,0,B,0.056
4047,0,1,-10.7,3,0.739,0.4,6.0,1,2,Sudeste,Grande,0,A,0.1276
4048,0,1,-29.5,4,0.713,1.8,6.0,1,5,Sudeste,Medio,0,A,0.5285
4049,0,0,28.9,4,1.317,9.9,5.0,1,3,Sudeste,Micro,0,B,0.0015
4050,0,0,-31.2,7,1.211,0.2,9.0,0,2,Sudeste,Micro,0,C,0.0068
4051,0,0,17.3,6,0.907,14.0,8.0,0,1,Sul,Micro,0,B,0.0001
4052,0,1,-12.6,1,0.436,0.4,3.0,1,0,Sudeste,Medio,0,A,0.4062
4053,0,1,-14.9,0,1.179,1.9,5.0,1,3,Sudeste,Medio,0,A,0.5736
4054,0,0,34.4,6,1.231,5.9,4.0,0,0,Sudeste,Micro,0,B,0.0003
4055,0,1,-17.7,3,0.988,1.0,3.0,0,3,Centro-Oeste,Medio,0,A,0.1123
4056,0,1,-13.0,0,0.533,1.9,4.0,1,3,Nordeste,Micro,0,A,0.2397
4057,0,0,-16.4,2,1.228,7.7,7.0,0,1,Centro-Oeste,Micro,0,B,0.0017
4058,1,1,-15.4,1,0.567,1.2,1.0,0,4,Sul,Micro,0,A,0.6195
4059,0,0,2.9,8,1.285,0.6,5.0,0,3,Sul,Micro,0,B,0.0045
4060,0,0,2.6,2,1.023,7.2,7.0,1,1,Nordeste,Micro,0,C,0.0099
4061,0,1,-50.0,2,0.487,0.4,4.0,1,5,Sudeste,Micro,0,A,0.5413
4062,0,0,42.6,4,1.092,4.4,5.0,1,0,Sul,Micro,0,B,0.0027
4063,0,0,-11.1,4,1.166,0.9,9.0,0,3,Sudeste,Micro,0,B,0.0179
4064,0,0,2.1,5,,0.2,10.0,0,0,Centro-Oeste,Medio,0,B,0.0061
4065,0,0,-21.7,3,1.062,6.0,8.0,0,0,Centro-Oeste,Micro,0,B,0.0052
4066,1,1,-47.0,3,0.335,2.4,4.0,1,2,Sudeste,Grande,0,A,0.4651
4067,0,0,-20.6,3,1.374,5.3,9.0,1,0,Sul,Micro,0,C,0.0227
4068,0,0,39.0,7,1.187,8.4,4.0,0,3,Nordeste,Micro,0,B,0.0002
4069,0,1,-50.1,7,,10.6,6.0,1,2,Sudeste,Micro,0,A,0.0933
4070,1,1,-29.5,1,1.063,1.1,2.0,1,3,Centro-Oeste,Micro,0,A,0.2021
4071,1,1,-26.0,0,0.492,3.8,2.0,1,3,Centro-Oeste,Grande,0,A,0.3278
4072,0,1,-32.8,4,0.7,1.0,2.0,1,1,Centro-Oeste,Micro,0,A,0.2091
4073,0,0,-9.4,2,1.272,4.8,6.0,0,0,Sudeste,Grande,0,B,0.0082
4074,0,1,-26.6,3,1.259,1.2,4.0,1,1,Sudeste,Grande,0,A,0.1573
4075,0,1,-42.8,0,0.679,1.0,4.0,1,5,Sudeste,Medio,0,A,0.5773
4076,0,0,26.6,7,0.659,4.2,6.0,1,1,Nordeste,Medio,0,B,0.0006
4077,0,1,13.1,1,0.941,1.1,6.0,1,1,Nordeste,Medio,0,A,0.0498
4078,0,0,33.0,5,1.354,20.0,4.0,0,1,Sul,Micro,0,B,0.0001
4079,0,0,-30.5,3,,5.7,7.0,0,1,Sul,Medio,0,B,0.0233
4080,0,1,-57.9,2,0.749,0.4,3.0,0,4,Nordeste,Micro,0,A,0.6098
4081,0,0,-23.4,9,1.297,4.1,,0,1,Centro-Oeste,Micro,0,B,0.0031
4082,0,0,18.8,3,1.375,2.7,8.0,0,1,Nordeste,Medio,0,B,0.0007
4083,0,0,-2.4,6,0.704,11.0,7.0,0,3,Sul,Medio,0,B,0.0015
4084,0,1,29.9,3,0.725,0.4,2.0,1,3,Sudeste,Grande,0,A,0.0688
4085,0,0,8.5,5,0.94,8.7,6.0,0,0,Centro-Oeste,Micro,0,B,0.0006
4086,0,0,29.4,6,0.826,9.2,7.0,1,0,Centro-Oeste,Medio,0,C,0.0004
4087,0,0,29.7,4,1.096,8.7,7.0,0,0,Sudeste,Micro,0,B,0.0004
4088,1,1,-38.0,2,0.853,1.9,4.0,1,4,Sul,Micro,0,A,0.7189
4089,0,0,-8.8,7,1.445,9.7,7.0,1,2,Sudeste,Micro,0,B,0.0025
4090,0,0,38.9,4,0.516,2.4,8.0,0,2,Sudeste,Micro,1,B,0.0008
4091,0,0,-26.2,4,1.167,0.6,8.0,0,3,Sudeste,Micro,0,B,0.0075
4092,0,0,4.8,6,0.875,9.2,5.0,0,0,Nordeste,Medio,0,B,0.0025
4093,0,0,21.9,7,0.791,3.4,8.0,1,2,Sudeste,Medio,0,B,0.0007
4094,0,0,17.5,5,0.99,0.7,,0,3,Norte,Micro,0,C,0.0015
4095,0,0,0.1,4,1.113,0.6,6.0,0,1,Sul,Medio,1,B,0.0054
4096,0,0,-0.8,5,0.921,0.9,,0,0,Centro-Oeste,Grande,0,B,0.0032
4097,1,1,-43.2,2,0.722,1.6,8.0,1,4,Nordeste,Medio,0,A,0.5161
4098,0,0,-10.4,6,1.048,6.2,5.0,0,0,Sul,Medio,0,C,0.0045
4099,0,0,40.6,7,1.142,1.1,6.0,1,2,Sul,Micro,0,C,0.0005
4100,0,1,-13.9,1,1.031,6.8,6.0,1,0,Sudeste,Grande,0,A,0.032
4101,0,0,-4.3,7,1.006,1.7,6.0,1,0,Sul,Medio,0,B,0.0121
4102,0,1,-5.6,1,0.802,0.8,6.0,1,0,Centro-Oeste,Micro,0,A,0.1123
4103,0,0,-1.2,7,1.058,3.4,8.0,1,0,Nordeste,Micro,0,B,0.0011
4104,0,0,-13.9,5,1.431,6.6,8.0,1,0,Sudeste,Medio,0,B,0.0014
4105,1,1,-29.7,1,0.887,2.4,,1,2,Sudeste,Micro,0,A,0.4272
4106,0,0,-20.3,4,1.135,2.1,6.0,0,2,Sudeste,Grande,0,C,0.0357
4107,0,1,13.9,2,0.771,1.8,4.0,0,2,Centro-Oeste,Micro,0,A,0.0622
4108,0,0,20.5,3,1.056,0.2,7.0,0,3,Sul,Medio,0,C,0.0189
4109,0,0,20.4,4,0.622,18.4,6.0,0,1,Sudeste,Micro,0,B,0.0006
4110,0,1,-28.8,1,0.686,4.8,2.0,0,4,Centro-Oeste,Medio,0,A,0.5411
4111,0,1,-19.2,2,0.897,0.4,4.0,1,3,Centro-Oeste,Grande,0,A,0.5449
4112,1,1,-27.9,0,0.782,1.3,5.0,1,2,Sudeste,Micro,0,A,0.4795
4113,0,0,-20.3,4,1.014,0.7,4.0,1,1,Centro-Oeste,Medio,0,B,0.0179
4114,0,0,26.0,1,1.364,3.6,5.0,0,1,Sul,Micro,0,B,0.0029
4115,0,1,-2.1,3,0.867,2.8,7.0,1,1,Sul,Micro,0,A,0.0525
4116,0,1,-10.0,3,0.521,7.1,4.0,1,4,Nordeste,Micro,0,A,0.0679
4117,0,1,-17.5,0,0.433,3.4,6.0,1,2,Centro-Oeste,Medio,0,A,0.308
4118,0,0,-9.7,2,1.259,2.9,6.0,1,3,Sul,Micro,0,B,0.0101
4119,0,0,14.7,3,0.852,5.3,8.0,1,0,Sudeste,Micro,0,B,0.0021
4120,1,1,-37.5,2,0.84,1.6,6.0,1,2,Sul,Micro,0,A,0.7042
4121,0,0,-8.7,3,1.226,3.2,4.0,1,1,Sudeste,Medio,0,B,0.0108
4122,0,1,-37.3,2,0.839,2.3,2.0,1,0,Sudeste,Medio,0,A,0.2656
4123,0,0,-5.1,2,1.398,1.1,3.0,1,1,Sul,Micro,0,C,0.0335
4124,0,0,-7.0,4,1.013,5.1,4.0,0,0,Sudeste,Micro,0,C,0.0095
4125,0,0,22.6,4,1.117,4.3,5.0,0,0,Centro-Oeste,Grande,0,B,0.0004
4126,0,0,-12.3,6,,4.2,5.0,0,2,Centro-Oeste,Micro,0,C,0.0074
4127,0,0,7.7,2,0.988,4.8,6.0,0,0,Centro-Oeste,Grande,0,C,0.0015
4128,0,0,20.1,5,1.226,3.5,5.0,0,3,Sul,Grande,0,C,0.0015
4129,0,0,32.3,6,1.254,0.2,4.0,0,1,Nordeste,Medio,0,B,0.0009
4130,0,1,-10.3,1,0.438,1.8,,0,0,Norte,Micro,0,A,0.1014
4131,1,1,-56.1,1,0.61,2.6,1.0,0,3,Norte,Medio,0,A,0.6122
4132,0,1,-22.6,2,0.826,1.3,4.0,0,1,Norte,Medio,1,A,0.5024
4133,0,0,22.3,6,1.179,2.7,6.0,0,0,Nordeste,Medio,0,B,0.0007
4134,0,1,-37.7,2,0.511,5.9,6.0,1,3,Sudeste,Micro,1,A,0.2921
4135,0,1,8.6,2,0.658,6.7,1.0,1,3,Sul,Micro,0,A,0.0389
4136,0,0,34.1,5,1.169,15.1,8.0,0,0,Centro-Oeste,Micro,0,B,0.0002
4137,0,1,-7.9,2,0.939,0.4,2.0,1,1,Centro-Oeste,Medio,0,A,0.3185
4138,0,0,27.1,2,1.137,0.9,5.0,0,2,Centro-Oeste,Medio,0,B,0.0074
4139,0,0,32.2,6,1.015,12.3,7.0,0,1,Sudeste,Micro,0,C,0.0003
4140,0,0,9.3,3,0.83,10.5,8.0,1,0,Sul,Medio,0,B,0.001
4141,0,0,25.6,6,0.968,2.4,7.0,1,2,Sudeste,Micro,0,B,0.001
