id_cliente,recencia_dias,freq_compras_ano,valor_total_ano,var_compras_ano_ant,ticket_medio,num_produtos_distintos,nps_score,canal_digital,segmento_A,segmento,porte,regiao
3583,27,15,69928.97,19.3,1731.79,3,8,0,0,B,Grande,Sudeste
3584,32,19,59549.95,-3.6,2911.33,5,8,1,0,B,Medio,Sudeste
3585,85,6,5865.36,-6.1,1176.11,2,4,0,1,A,Medio,Sudeste
3586,29,17,27595.35,27.2,1943.58,8,5,1,0,B,Micro,Centro-Oeste
3587,24,19,30689.17,11.6,3537.57,3,5,0,0,B,Micro,Sul
3588,33,15,33782.95,18.6,3957.48,4,4,0,0,B,Grande,Centro-Oeste
3589,30,15,71746.49,3.5,6182.79,5,8,0,0,B,Micro,Sudeste
3590,26,16,55157.93,3.7,3098.32,6,6,0,0,B,Micro,Centro-Oeste
3591,20,13,40352.89,-9.0,2331.83,10,6,1,0,B,Medio,Norte
3592,100,4,2821.43,-38.4,604.77,1,7,0,1,A,Micro,Norte
3593,18,20,79211.56,12.3,1818.82,5,8,1,0,C,Medio,Sudeste
3594,26,19,29420.96,-10.3,3958.72,4,8,0,0,B,Medio,Sudeste
3595,88,6,4901.47,-5.2,714.46,1,7,1,1,A,Micro,Sul
3596,22,14,25595.42,10.2,1522.59,6,7,1,0,B,Micro,Norte
3597,26,12,60770.33,8.4,3113.49,7,7,0,0,C,Micro,Sudeste
3598,87,7,5915.85,-7.8,964.14,3,2,0,1,A,Grande,Sudeste
3599,96,6,11278.26,-20.5,428.59,1,4,0,1,A,Medio,Sudeste
3600,35,17,52513.5,6.0,2915.73,10,6,0,0,B,Micro,Sul
3601,85,7,11387.47,-17.1,750.42,1,3,1,1,A,Micro,Centro-Oeste
3602,24,19,25268.68,2.0,1599.86,8,7,1,0,C,Medio,Sul
3603,72,6,4894.03,-21.6,772.74,1,3,1,1,A,Medio,Centro-Oeste
3604,24,16,40836.08,8.4,2091.13,3,7,0,0,B,Micro,Sudeste
3605,102,3,7466.93,-34.4,1162.8,2,4,1,1,A,Micro,Sul
3606,86,3,1564.17,-11.7,550.3,3,7,1,1,A,Micro,Sudeste
3607,24,15,79630.24,5.2,1808.38,4,6,1,0,C,Medio,Sul
3608,25,16,71837.77,4.4,1922.32,6,8,0,0,B,Grande,Sudeste
3609,87,3,7693.16,-9.6,684.52,1,7,0,1,A,Micro,Centro-Oeste
3610,98,5,10206.59,-10.0,1280.48,2,5,1,1,A,Medio,Sul
3611,21,20,69211.23,40.2,1477.14,7,6,1,0,B,Micro,Norte
3612,16,13,45838.43,-1.0,3401.67,4,6,1,0,B,Micro,Sul
3613,31,17,49408.91,37.9,4921.29,10,7,1,0,C,Micro,Sudeste
3614,29,16,24608.61,29.2,832.42,8,6,0,0,C,Medio,Centro-Oeste
3615,32,15,31359.53,36.4,4850.93,10,10,0,0,B,Medio,Sudeste
3616,22,19,75840.38,22.4,7920.58,2,7,0,0,B,Medio,Sul
3617,17,13,52144.67,-2.0,3798.32,9,7,0,0,B,Micro,Sudeste
3618,21,16,46204.63,4.2,1830.81,8,8,0,0,B,Micro,Sudeste
3619,110,4,1695.88,13.6,744.07,3,5,0,1,A,Micro,Norte
3620,97,4,4155.79,-33.4,1134.25,2,6,1,1,A,Medio,Sudeste
3621,93,8,14102.08,-1.6,1394.39,2,6,1,1,A,Micro,Norte
3622,82,2,3782.71,-17.7,1032.58,2,3,1,1,A,Medio,Nordeste
3623,81,5,6594.65,-8.5,560.38,3,2,0,1,A,Micro,Sudeste
3624,26,18,36492.49,20.0,2762.02,6,5,0,0,B,Micro,Nordeste
3625,23,20,31536.75,-4.2,2740.13,9,6,0,0,C,Medio,Sudeste
3626,25,18,47843.68,-26.9,1882.94,7,6,1,0,B,Micro,Nordeste
3627,85,4,4372.05,-26.2,1685.73,2,2,1,1,A,Micro,Sul
3628,99,3,3877.9,-20.3,809.05,1,6,1,1,A,Micro,Centro-Oeste
3629,22,18,37318.19,14.0,2415.01,5,7,1,0,B,Medio,Sudeste
3630,87,6,6407.09,-33.9,975.6,1,4,1,1,A,Medio,Sudeste
3631,34,11,34443.63,10.0,2663.08,9,6,0,0,B,Micro,Centro-Oeste
3632,20,25,79265.13,8.3,3955.57,5,8,1,0,C,Medio,Centro-Oeste
3633,83,5,4533.19,-20.8,1019.0,1,3,1,1,A,Micro,Sul
3634,93,4,2840.59,-51.6,1441.96,2,3,1,1,A,Micro,Sul
3635,25,19,162510.0,29.4,3565.75,4,8,0,0,B,Micro,Centro-Oeste
3636,34,21,46309.26,34.4,2285.95,4,8,0,0,C,Grande,Centro-Oeste
3637,33,13,70125.12,-2.5,7261.7,8,8,0,0,B,Micro,Nordeste
3638,34,20,42894.6,9.4,2199.52,2,6,1,0,C,Micro,Norte
3639,99,5,5149.06,-29.8,1070.74,2,6,0,1,A,Micro,Nordeste
3640,28,9,26023.67,11.9,2198.19,4,6,0,0,C,Micro,Centro-Oeste
3641,86,1,1234.57,-56.8,630.82,2,7,1,1,A,Medio,Sudeste
3642,90,6,4049.97,11.0,542.79,3,6,1,1,A,Micro,Sul
3643,20,17,106115.6,-40.6,2033.14,6,6,1,0,C,Micro,Norte
3644,26,19,55110.65,48.6,4098.14,8,5,0,0,C,Medio,Centro-Oeste
3645,95,4,3283.29,-43.2,1066.54,1,5,1,1,A,Micro,Sul
3646,85,2,4095.62,-15.9,581.42,3,1,0,1,A,Medio,Sudeste
3647,88,7,14032.26,-60.8,636.43,3,5,1,1,A,Medio,Nordeste
3648,106,3,2662.85,-42.3,2410.52,2,1,1,1,A,Micro,Sudeste
3649,83,7,8786.86,-6.2,1080.55,1,6,1,1,A,Medio,Sudeste
3650,31,15,28490.79,29.1,2946.96,4,4,1,0,C,Micro,Sudeste
3651,28,15,42083.43,-8.8,2600.45,10,7,1,0,B,Medio,Sul
3652,20,15,33614.9,3.4,1022.87,11,5,1,0,B,Micro,Sudeste
3653,22,14,24615.83,15.5,2832.77,7,6,0,0,B,Micro,Sudeste
3654,19,18,33383.07,-21.8,3733.4,5,7,0,0,B,Medio,Sul
3655,21,15,93033.22,-1.4,2139.44,11,7,1,0,C,Grande,Norte
3656,25,16,58748.85,23.3,3218.91,8,7,1,0,B,Grande,Sudeste
3657,78,5,7387.04,-23.7,429.58,1,6,1,1,A,Medio,Norte
3658,23,11,47690.55,34.1,2965.37,4,6,0,0,B,Micro,Norte
3659,31,13,11557.99,26.5,3246.47,5,6,1,0,B,Micro,Sul
3660,20,18,18330.87,-10.7,2858.23,8,7,0,0,C,Micro,Centro-Oeste
3661,31,15,14797.28,-4.4,2078.92,4,7,0,0,C,Medio,Sudeste
3662,22,16,43841.76,-9.9,2616.52,7,6,0,0,B,Micro,Nordeste
3663,26,18,68898.21,21.8,5428.96,10,8,1,0,B,Grande,Sul
3664,91,4,7132.29,6.5,473.47,3,2,1,1,A,Micro,Centro-Oeste
3665,27,20,62648.96,-17.1,4706.41,9,7,0,0,B,Micro,Centro-Oeste
3666,87,4,7842.53,-24.8,1346.02,3,3,0,1,A,Micro,Sudeste
3667,97,4,2163.61,-32.2,691.61,3,4,1,1,A,Grande,Sul
3668,68,4,4186.93,-42.3,331.48,1,6,1,1,A,Medio,Centro-Oeste
3669,25,17,21143.32,6.3,1447.41,2,8,0,0,B,Medio,Centro-Oeste
3670,87,4,4152.72,-21.0,892.25,2,6,1,1,A,Micro,Sudeste
3671,37,19,105308.79,21.5,3095.42,3,5,1,0,C,Medio,Centro-Oeste
3672,83,8,5271.41,-21.8,1571.76,1,4,1,1,A,Micro,Sudeste
3673,22,9,6433.19,37.1,2464.96,5,6,0,0,C,Grande,Centro-Oeste
3674,28,17,71824.46,-17.5,1894.43,5,8,1,0,B,Medio,Sul
3675,90,5,5421.08,-38.3,674.63,1,1,1,1,A,Micro,Nordeste
3676,20,11,45725.37,5.2,3759.91,6,7,0,0,B,Medio,Sudeste
3677,23,11,17603.3,29.0,1608.32,5,6,0,0,B,Medio,Sudeste
3678,26,20,51616.99,34.3,3418.37,3,6,1,0,B,Micro,Sul
3679,26,16,59753.48,37.0,1613.1,7,4,0,0,B,Grande,Sul
3680,24,18,61298.55,18.1,2319.62,2,7,0,0,B,Micro,Sudeste
3681,22,14,116059.13,-12.7,4053.88,6,7,0,0,B,Micro,Sudeste
3682,19,17,50086.18,36.1,623.88,5,7,1,0,C,Micro,Norte
3683,82,4,2147.68,6.5,385.64,1,4,0,1,A,Micro,Sul
3684,30,13,27255.39,2.3,2187.15,11,5,0,0,B,Medio,Sudeste
3685,92,1,963.23,0.5,1237.69,3,2,0,1,A,Micro,Sudeste
3686,23,13,39421.07,16.9,1870.69,6,8,1,0,B,Medio,Sul
3687,20,14,24010.57,25.1,1777.84,5,5,1,0,B,Micro,Sul
3688,93,5,6123.97,-26.5,604.16,2,4,1,1,A,Grande,Sudeste
3689,88,4,4934.73,-5.3,1990.38,4,1,1,1,A,Medio,Sudeste
3690,86,4,4612.58,4.3,369.33,3,5,1,1,A,Medio,Sudeste
3691,20,18,69536.91,1.3,2064.69,6,6,1,0,B,Micro,Sudeste
3692,28,14,36078.74,29.2,1748.17,8,7,0,0,B,Micro,Sudeste
3693,21,17,42209.59,-16.8,1544.67,4,4,0,0,C,Micro,Sul
3694,24,17,65143.72,28.8,2885.24,6,5,0,0,B,Medio,Sudeste
3695,75,8,5912.18,24.3,1053.63,1,5,0,1,A,Grande,Nordeste
3696,25,11,30200.85,6.7,823.3,9,4,1,0,C,Micro,Sudeste
3697,20,13,31594.86,3.8,4345.78,4,8,0,0,B,Micro,Centro-Oeste
3698,25,14,48157.5,12.1,1442.26,4,4,1,0,B,Grande,Sudeste
3699,89,5,20494.23,0.6,1346.52,1,5,0,1,A,Micro,Norte
3700,16,12,42438.84,22.5,2893.87,8,8,1,0,B,Medio,Norte
3701,22,18,31508.74,-23.7,2063.87,7,6,0,0,C,Medio,Sudeste
3702,26,15,94478.46,-8.1,1850.79,7,5,0,0,B,Grande,Nordeste
3703,85,6,10467.49,-32.0,879.3,1,5,0,1,A,Micro,Sul
3704,21,14,41940.6,28.2,6786.69,7,7,0,0,B,Micro,Sul
3705,28,15,43589.74,9.0,2634.34,8,8,0,0,C,Medio,Norte
3706,71,4,5718.27,-8.5,290.57,1,5,1,1,A,Grande,Norte
3707,18,12,31868.65,-5.3,3812.53,4,5,1,0,B,Micro,Sul
3708,23,6,15247.7,19.6,2317.85,4,7,0,0,C,Micro,Sudeste
3709,78,5,3796.01,4.6,1507.44,1,4,1,1,A,Medio,Sul
3710,25,13,17277.93,22.7,1690.19,2,8,0,0,B,Grande,Sudeste
3711,20,18,49656.21,10.4,2175.06,4,7,0,0,B,Grande,Norte
3712,23,9,40813.54,-24.5,1938.54,9,6,1,0,B,Grande,Sudeste
3713,82,5,7480.92,-28.0,617.62,1,5,1,1,A,Micro,Sudeste
3714,88,5,6950.92,1.4,1120.99,1,3,1,1,A,Micro,Sudeste
3715,28,13,12072.33,58.7,4666.67,6,9,0,0,B,Medio,Sul
3716,79,3,2785.08,-53.6,548.13,3,3,1,1,A,Medio,Sudeste
3717,24,15,45321.28,21.2,4092.09,4,7,1,0,B,Micro,Centro-Oeste
3718,92,5,4207.21,-34.3,1893.56,1,5,0,1,A,Micro,Nordeste
3719,89,2,1633.93,-60.4,785.17,1,6,1,1,A,Medio,Norte
3720,26,26,81309.99,30.5,1560.23,3,7,0,0,C,Micro,Sul
3721,24,20,39467.16,5.0,2622.55,7,5,0,0,B,Micro,Nordeste
3722,25,20,51820.79,1.5,5542.42,13,9,0,0,C,Medio,Norte
3723,78,4,13150.22,-38.6,1125.97,2,1,1,1,A,Medio,Norte
3724,18,23,72189.58,-23.9,1466.23,7,10,0,0,B,Medio,Sudeste
3725,100,7,7406.38,-14.6,518.96,1,4,0,1,A,Micro,Sudeste
3726,29,15,95739.52,37.3,2652.32,5,6,1,0,C,Medio,Sudeste
3727,24,21,29998.43,38.4,3692.88,9,9,0,0,C,Medio,Sul
3728,99,2,1878.7,-37.5,2185.11,3,3,0,1,A,Medio,Sudeste
3729,35,23,112038.41,6.5,2548.61,8,7,1,0,C,Medio,Sudeste
3730,105,6,5079.53,-8.8,430.06,1,6,1,1,A,Micro,Sudeste
3731,23,20,61981.13,9.6,1892.96,6,7,1,0,B,Micro,Centro-Oeste
3732,19,9,47703.52,27.1,1770.74,7,6,1,0,C,Micro,Sudeste
3733,29,18,31379.18,-19.4,1828.34,2,6,0,0,C,Micro,Sul
3734,20,22,33156.2,4.3,1056.24,8,6,1,0,C,Medio,Nordeste
3735,92,8,8926.02,-40.0,1608.89,1,6,1,1,A,Grande,Nordeste
3736,86,1,887.75,2.4,543.49,1,4,1,1,A,Medio,Norte
3737,94,5,4287.45,-29.6,546.05,2,3,1,1,A,Medio,Nordeste
3738,22,17,39262.84,20.9,1110.9,4,8,1,0,B,Micro,Sudeste
3739,24,14,35385.77,-16.5,1336.24,12,5,0,0,C,Micro,Nordeste
3740,79,3,4426.8,-45.6,1490.52,1,2,1,1,A,Micro,Sul
3741,27,13,53801.66,16.2,2380.22,7,6,0,0,B,Micro,Sudeste
3742,102,3,2613.68,-23.2,532.43,1,5,1,1,A,Micro,Sudeste
3743,101,2,2617.21,-69.3,729.71,1,5,1,1,A,Medio,Sul
3744,26,17,101494.73,33.4,2576.99,13,4,0,0,B,Grande,Sul
3745,31,23,75163.96,0.1,4380.76,11,8,0,0,B,Micro,Centro-Oeste
3746,25,16,46664.43,20.6,1739.48,6,6,1,0,C,Micro,Norte
3747,82,5,5153.91,18.1,717.77,3,5,1,1,A,Medio,Sudeste
3748,29,17,51236.12,-13.7,4684.4,7,5,1,0,C,Micro,Sul
3749,100,4,3265.95,8.9,2486.85,2,2,1,1,A,Medio,Norte
3750,75,4,2316.51,-11.8,2523.86,2,4,1,1,A,Medio,Centro-Oeste
3751,29,9,29318.35,19.0,4215.21,9,6,1,0,B,Grande,Sudeste
3752,27,15,31638.93,17.5,978.31,8,7,0,0,C,Micro,Centro-Oeste
3753,85,5,2235.57,-25.7,531.26,2,7,0,1,A,Medio,Sudeste
3754,91,5,5394.46,-57.2,312.32,2,1,1,1,A,Medio,Sudeste
3755,22,9,12219.58,0.8,3023.71,6,6,0,0,B,Medio,Nordeste
3756,107,7,5279.32,3.4,509.01,1,7,1,1,A,Micro,Sudeste
3757,27,13,25348.42,0.1,2376.03,7,4,0,0,C,Micro,Sudeste
3758,27,22,164410.77,-12.1,2498.98,3,5,1,0,B,Medio,Nordeste
3759,81,10,21341.93,-16.9,1024.6,1,9,1,1,A,Medio,Centro-Oeste
3760,21,12,55470.6,24.5,2287.55,9,5,1,0,B,Medio,Sul
3761,20,19,67459.54,9.1,1969.25,4,6,0,0,B,Medio,Sul
3762,90,4,3069.88,-16.5,1396.93,1,4,1,1,A,Medio,Sul
3763,23,19,70301.64,-10.6,1623.17,2,6,0,0,B,Micro,Centro-Oeste
3764,101,6,15908.4,-37.7,1057.87,1,3,1,1,A,Medio,Sudeste
3765,22,16,40249.03,4.5,1258.55,3,7,1,0,B,Medio,Sul
3766,90,4,12700.52,-10.2,1186.53,1,4,0,1,A,Grande,Nordeste
3767,28,15,39842.87,35.2,5796.73,4,6,0,0,C,Grande,Sudeste
3768,82,1,1908.49,-23.5,820.3,1,2,1,1,A,Micro,Sudeste
3769,76,3,3517.88,-38.0,680.12,2,4,1,1,A,Medio,Sudeste
3770,29,19,21771.63,-17.6,2576.0,6,8,1,0,C,Micro,Centro-Oeste
3771,76,4,4530.73,-44.0,1014.12,2,4,1,1,A,Micro,Sul
3772,22,17,85697.78,21.9,2790.75,8,7,0,0,B,Medio,Sudeste
3773,92,2,2281.79,-22.9,1839.19,3,2,1,1,A,Micro,Norte
3774,87,3,2481.55,-32.3,704.68,3,4,1,1,A,Medio,Sudeste
3775,26,13,61362.3,-1.8,1469.38,5,6,0,0,C,Micro,Sudeste
3776,31,8,26836.67,35.6,1401.76,3,6,0,0,B,Micro,Sudeste
3777,83,7,6114.76,-3.4,409.48,1,1,1,1,A,Medio,Sul
3778,16,22,81214.09,-10.9,3597.18,7,5,0,0,B,Medio,Sul
3779,23,17,32766.36,1.4,2379.34,9,7,0,0,B,Grande,Sudeste
3780,28,12,55393.53,-30.9,1630.14,5,5,0,0,C,Medio,Sul
3781,90,7,8825.96,-11.2,835.36,1,4,1,1,A,Medio,Sul
3782,25,17,20880.66,-12.6,1616.91,4,8,0,0,B,Micro,Norte
3783,36,27,41381.16,-1.5,4425.52,7,7,1,0,B,Micro,Nordeste
3784,28,16,55560.95,7.0,3060.24,8,6,1,0,B,Micro,Norte
3785,24,12,12041.43,-0.7,2292.37,10,6,1,0,B,Medio,Norte
3786,83,8,5077.82,-42.3,1939.25,1,3,1,1,A,Medio,Sudeste
3787,21,15,44363.41,15.9,4126.25,7,9,1,0,B,Micro,Nordeste
3788,25,16,31601.24,2.5,1677.12,6,5,0,0,B,Medio,Sul
3789,31,19,20524.89,27.3,2237.4,6,9,0,0,C,Medio,Nordeste
3790,99,7,8950.23,-13.5,626.82,1,2,1,1,A,Micro,Nordeste
3791,21,22,52891.77,7.8,3620.77,2,9,0,0,B,Micro,Centro-Oeste
3792,22,13,32938.95,41.9,2596.47,1,7,0,0,C,Grande,Nordeste
3793,22,14,25760.17,26.9,1935.85,5,8,0,0,B,Medio,Sudeste
3794,23,29,58856.56,11.4,2693.36,4,5,0,0,C,Grande,Sudeste
3795,26,20,64551.59,-1.1,4069.05,4,5,1,0,C,Micro,Sudeste
3796,93,2,3143.98,-33.0,1123.67,1,2,0,1,A,Grande,Sudeste
3797,25,23,43910.98,-3.3,3079.5,3,7,1,0,B,Micro,Sul
3798,101,7,6843.43,-24.9,542.09,1,5,1,1,A,Micro,Centro-Oeste
3799,37,9,26442.45,29.7,1543.06,2,3,1,0,B,Grande,Nordeste
3800,96,2,2306.21,-1.6,1915.12,1,5,0,1,A,Micro,Sul
3801,24,14,35083.57,23.5,1954.91,5,5,1,0,B,Medio,Norte
3802,25,11,31436.24,9.5,3449.11,8,7,0,0,B,Micro,Nordeste
3803,22,20,46853.15,20.0,5562.71,4,6,1,0,B,Medio,Nordeste
3804,86,8,20192.45,-32.6,1470.35,1,6,1,1,A,Grande,Nordeste
3805,27,22,29580.47,24.4,1869.76,6,10,0,0,C,Micro,Sudeste
3806,84,5,3111.32,-5.9,1300.9,3,0,1,1,A,Medio,Nordeste
3807,84,7,11237.54,32.9,1596.17,1,6,0,1,A,Micro,Centro-Oeste
3808,95,7,9169.47,-24.3,955.82,1,0,1,1,A,Medio,Sul
3809,29,11,11344.94,5.5,2858.54,6,8,0,0,C,Micro,Sudeste
3810,22,13,20507.21,4.1,3099.35,5,5,1,0,C,Micro,Centro-Oeste
3811,29,17,41677.11,20.7,5499.79,2,5,0,0,B,Micro,Sudeste
3812,17,21,68823.38,41.3,1674.3,9,8,1,0,C,Micro,Centro-Oeste
3813,103,6,6396.05,-61.9,2444.73,3,3,0,1,A,Grande,Centro-Oeste
3814,26,14,64994.29,27.8,4535.41,9,6,0,0,C,Micro,Sul
3815,82,7,3965.41,-43.4,1366.26,3,5,1,1,A,Micro,Sudeste
3816,97,7,6477.9,0.2,1647.28,1,8,1,1,A,Micro,Norte
3817,103,7,9633.59,-34.0,710.74,3,8,0,1,A,Micro,Sudeste
3818,20,12,55390.9,31.5,1103.36,8,7,1,0,B,Medio,Sul
3819,20,20,51892.65,27.8,2503.29,6,8,0,0,C,Grande,Sul
3820,78,7,5301.05,6.1,1311.12,2,5,1,1,A,Micro,Sudeste
3821,27,9,25361.11,27.8,1893.44,9,6,0,0,C,Grande,Nordeste
3822,19,11,43861.47,-9.5,1357.88,6,10,1,0,B,Medio,Sudeste
3823,82,9,14340.9,3.5,1222.49,1,9,1,1,A,Micro,Centro-Oeste
3824,19,13,21554.51,-17.2,2192.48,8,8,0,0,B,Medio,Sudeste
3825,24,13,33287.81,30.8,2627.04,8,6,1,0,B,Medio,Sudeste
3826,33,17,70728.52,39.7,3654.22,5,9,0,0,C,Medio,Norte
3827,30,17,70117.61,25.2,3328.75,7,8,0,0,B,Grande,Centro-Oeste
3828,19,20,75689.32,4.0,3098.68,4,9,1,0,B,Micro,Sul
3829,87,4,3684.05,1.7,1351.49,3,4,1,1,A,Grande,Sudeste
3830,20,15,31431.33,11.3,3175.96,9,5,0,0,B,Medio,Sul
3831,22,23,82668.04,42.8,963.83,11,7,1,0,C,Medio,Sudeste
3832,76,4,2124.69,-32.2,807.27,1,6,1,1,A,Medio,Centro-Oeste
3833,27,16,64870.63,15.5,1189.99,3,6,1,0,C,Micro,Sul
3834,21,14,35264.49,19.5,2336.44,7,7,1,0,B,Grande,Sudeste
3835,86,5,5503.04,-56.6,803.18,2,5,1,1,A,Medio,Sudeste
3836,22,15,32847.76,36.4,2541.54,10,7,1,0,C,Micro,Nordeste
3837,23,24,80943.19,27.7,3473.2,7,7,0,0,B,Micro,Nordeste
3838,97,3,5965.57,-10.8,820.88,2,2,1,1,A,Medio,Sul
3839,84,5,4683.49,-10.4,1199.25,3,5,1,1,A,Micro,Norte
3840,83,6,4084.6,-7.2,773.5,5,6,1,1,A,Micro,Sudeste
3841,29,11,57930.81,-26.7,2414.03,5,7,1,0,C,Medio,Sudeste
3842,27,23,88054.83,19.0,2281.13,7,5,0,0,B,Micro,Centro-Oeste
3843,38,16,79088.06,9.3,2073.8,5,5,0,0,C,Micro,Nordeste
3844,90,5,3877.44,-21.3,402.13,1,8,0,1,A,Micro,Nordeste
3845,83,6,3811.92,14.4,804.49,2,4,1,1,A,Micro,Sudeste
3846,73,2,2987.8,-47.8,734.29,1,5,1,1,A,Medio,Sudeste
3847,24,18,46347.98,8.0,1832.22,2,5,0,0,B,Medio,Norte
3848,29,20,101087.77,15.7,2342.02,3,7,0,0,C,Micro,Sudeste
3849,22,18,74330.58,6.3,1645.67,7,7,0,0,B,Micro,Sudeste
3850,104,2,1763.75,-14.7,1708.41,1,5,1,1,A,Medio,Sudeste
3851,31,20,52651.53,-1.8,1282.39,4,6,0,0,C,Micro,Centro-Oeste
3852,34,20,40190.73,2.9,3390.6,7,7,0,0,C,Micro,Sudeste
3853,92,6,6103.65,-1.9,721.73,1,6,1,1,A,Micro,Sul
3854,33,16,24339.43,22.7,3274.98,14,5,1,0,C,Medio,Nordeste
3855,92,2,2702.86,-10.4,1269.58,1,8,1,1,A,Medio,Sul
3856,87,7,3390.02,-16.7,680.94,1,4,0,1,A,Medio,Sudeste
3857,85,5,8181.31,-5.0,566.42,1,2,1,1,A,Medio,Sudeste
3858,32,25,175762.35,-4.4,2724.69,2,4,0,0,B,Medio,Sul
3859,26,16,60140.26,32.5,8898.65,7,5,0,0,B,Medio,Sul
3860,87,1,3104.87,-41.1,413.95,2,2,1,1,A,Medio,Sul
3861,95,3,10114.3,-41.4,908.43,1,7,0,1,A,Micro,Nordeste
3862,23,11,12223.44,35.3,3873.2,4,6,1,0,B,Medio,Sudeste
3863,24,13,23669.58,11.3,3033.39,7,6,0,0,C,Medio,Nordeste
3864,35,20,25400.74,60.0,2537.16,7,7,0,0,B,Medio,Sudeste
3865,101,9,11127.12,12.2,744.56,1,1,0,1,A,Micro,Sudeste
3866,86,2,4138.58,-36.3,606.65,1,6,0,1,A,Micro,Sudeste
3867,87,6,6351.68,10.8,895.33,1,8,1,1,A,Medio,Sudeste
3868,83,1,1460.44,10.5,715.75,1,3,1,1,A,Medio,Centro-Oeste
3869,34,14,40527.45,19.2,1800.27,2,6,0,0,B,Grande,Sudeste
3870,26,19,42880.35,5.1,4337.37,5,5,1,0,B,Micro,Sudeste
3871,31,16,50987.94,4.8,1873.53,7,8,1,0,B,Medio,Nordeste
3872,20,16,11840.54,11.9,3705.25,7,6,0,0,B,Medio,Nordeste
3873,96,5,3998.61,-5.4,377.43,3,5,1,1,A,Grande,Nordeste
3874,101,3,2645.55,7.3,636.12,2,5,0,1,A,Medio,Sudeste
3875,35,18,50354.17,19.5,2173.97,13,8,1,0,B,Medio,Norte
3876,94,8,5521.93,-9.5,2581.31,1,1,1,1,A,Medio,Sudeste
3877,99,5,10635.04,-20.4,2555.61,1,3,1,1,A,Medio,Sudeste
3878,92,4,4169.39,-37.0,1946.77,2,6,1,1,A,Grande,Sul
3879,103,1,1110.69,9.4,972.44,1,4,1,1,A,Micro,Sudeste
3880,88,4,3153.1,-7.1,1161.01,2,3,1,1,A,Micro,Sul
3881,21,23,67091.05,-8.5,1346.56,6,7,0,0,C,Grande,Sudeste
3882,28,21,42536.49,-1.4,6016.65,5,5,1,0,C,Medio,Norte
3883,75,5,2888.86,-5.5,1291.18,1,8,0,1,A,Medio,Sul
3884,92,7,4930.6,-7.5,1182.32,3,4,1,1,A,Medio,Sul
3885,35,11,21105.88,1.1,1619.87,4,8,1,0,B,Micro,Sul
3886,96,2,2751.43,-9.4,1399.84,1,4,0,1,A,Medio,Nordeste
3887,21,14,46769.53,2.4,1666.97,9,5,0,0,B,Medio,Sudeste
3888,92,10,5880.95,-65.4,488.68,1,3,0,1,A,Micro,Sudeste
3889,73,6,6861.34,4.4,586.47,2,2,1,1,A,Micro,Norte
3890,17,23,68493.7,31.9,2897.92,7,6,1,0,C,Grande,Norte
3891,19,10,29260.12,27.1,1785.9,8,9,0,0,C,Micro,Sudeste
3892,97,5,8223.07,42.0,1768.73,2,6,1,1,A,Grande,Centro-Oeste
3893,76,2,1875.41,-62.6,1074.51,1,6,1,1,A,Micro,Norte
3894,78,8,9959.62,-31.6,619.87,4,2,1,1,A,Medio,Centro-Oeste
3895,93,5,5704.6,-42.3,970.31,2,2,1,1,A,Grande,Sul
3896,22,19,33114.69,34.7,3005.95,9,5,1,0,C,Medio,Nordeste
3897,28,17,65825.4,-13.9,3344.85,3,7,0,0,B,Micro,Sudeste
3898,23,17,46244.89,31.3,4145.48,4,6,0,0,B,Medio,Sudeste
3899,26,14,36966.26,-0.7,4276.45,4,8,0,0,B,Micro,Sudeste
3900,23,20,82964.01,13.9,1124.86,7,4,1,0,C,Micro,Sul
3901,28,11,40919.08,21.1,3425.26,6,7,0,0,C,Grande,Sul
3902,99,9,11603.99,-58.4,628.92,2,5,1,1,A,Medio,Norte
3903,93,8,11530.97,10.9,505.26,1,6,0,1,A,Medio,Sul
3904,38,15,41068.56,16.7,2117.41,5,5,1,0,B,Micro,Sudeste
3905,83,5,4596.24,2.5,1268.08,2,4,0,1,A,Micro,Sudeste
3906,25,16,47523.62,-0.6,2086.55,8,5,0,0,C,Micro,Sul
3907,27,19,52873.71,26.1,1317.39,6,7,0,0,B,Medio,Nordeste
3908,24,19,43826.79,40.1,2341.59,5,7,1,0,C,Medio,Sudeste
3909,90,2,2659.33,-18.5,2928.54,2,3,0,1,A,Medio,Sudeste
3910,27,15,98134.0,10.1,4382.92,5,5,1,0,C,Grande,Sudeste
3911,98,5,5898.3,-35.0,2590.41,1,6,1,1,A,Micro,Sudeste
3912,26,17,42602.69,33.6,2606.95,8,6,1,0,C,Micro,Sul
3913,102,4,7403.61,-26.9,945.78,1,3,1,1,A,Micro,Centro-Oeste
3914,27,18,55546.34,7.6,3203.54,8,8,0,0,B,Micro,Nordeste
3915,30,16,47297.15,-11.8,1896.07,8,5,0,0,C,Micro,Sudeste
3916,25,18,87294.87,0.4,2920.21,6,7,1,0,B,Grande,Centro-Oeste
3917,20,13,52247.63,-23.9,5167.27,7,7,0,0,B,Micro,Centro-Oeste
3918,23,13,42857.72,55.5,1347.93,12,6,0,0,C,Grande,Norte
3919,24,18,59406.33,25.0,2089.59,7,7,1,0,B,Micro,Sudeste
3920,25,19,69026.16,5.2,1236.4,7,7,0,0,B,Grande,Sudeste
3921,72,4,2486.58,-11.9,733.6,1,1,1,1,A,Medio,Sudeste
